Iteration,list_iterations,Iteration,Swap Class Random,Swap Class Capacity,Swap Student Gaphour,Swap Student Doublehour,list_duration_since_innit
7,59,78,0,0,0,0,838.44
7,60,78,0,0,0,0,850.76
7,61,78,0,0,0,0,863.79
7,62,77,1,0,0,0,875.17
7,63,77,0,0,0,0,886.05
7,64,77,0,0,0,0,896.78
7,65,77,0,0,0,0,907.74
7,66,77,0,0,0,0,918.61
7,67,77,0,0,0,0,929.39
7,68,77,0,0,0,0,940.22
7,69,77,0,0,0,0,950.98
7,70,77,0,0,0,0,961.78
7,71,77,0,0,0,0,972.61
7,72,77,0,0,0,0,983.34
7,73,77,0,0,0,0,994.17
7,74,77,0,0,0,0,1004.96
7,75,77,0,0,0,0,1015.9
7,76,77,0,0,0,0,1026.74
7,77,77,0,0,0,0,1037.5
7,78,77,0,0,0,0,1048.48
7,79,77,0,0,0,0,1059.41
7,80,77,0,0,0,0,1070.23
7,81,77,0,0,0,0,1081.01
7,82,77,0,0,0,0,1092.16
7,83,77,0,0,0,0,1102.98
7,84,77,0,0,0,0,1113.83
7,85,76,1,0,0,0,1124.63
7,86,75,0,0,1,0,1135.35
7,87,75,0,0,0,0,1145.94
7,88,75,0,0,0,0,1156.64
7,89,75,0,0,0,0,1167.3
7,90,74,0,0,0,1,1177.98
7,91,74,0,0,0,0,1188.58
7,92,74,0,0,0,0,1199.1
7,93,74,0,0,0,0,1209.68
7,94,74,0,0,0,0,1220.22
7,95,72,2,0,0,0,1230.8
7,96,72,0,0,0,0,1241.15
7,97,71,1,0,0,0,1251.59
7,98,71,0,0,0,0,1261.88
7,99,71,0,0,0,0,1272.24
7,100,69,0,0,0,2,1282.63
7,101,69,0,0,0,0,1292.73
7,102,69,0,0,0,0,1303.14
7,103,69,0,0,0,0,1313.31
7,104,69,0,0,0,0,1323.5
7,105,69,0,0,0,0,1333.5
7,106,69,0,0,0,0,1343.75
7,107,69,0,0,0,0,1354.13
7,108,69,0,0,0,0,1364.23
7,109,69,0,0,0,0,1374.36
7,110,69,0,0,0,0,1384.48
7,111,69,0,0,0,0,1394.66
7,112,69,0,0,0,0,1404.85
7,113,69,0,0,0,0,1415.03
7,114,69,0,0,0,0,1425.06
7,115,69,0,0,0,0,1435.27
7,116,69,0,0,0,0,1445.41
7,117,69,0,0,0,0,1455.58
7,118,69,0,0,0,0,1465.67
7,119,69,0,0,0,0,1475.91
7,120,69,0,0,0,0,1485.99
7,121,69,0,0,0,0,1496.11
7,122,69,0,0,0,0,1506.35
7,123,69,0,0,0,0,1516.55
7,124,69,0,0,0,0,1526.68
7,125,69,0,0,0,0,1536.82
7,126,69,0,0,0,0,1546.97
7,127,69,0,0,0,0,1557.04
7,128,69,0,0,0,0,1567.23
7,129,69,0,0,0,0,1577.34
7,130,69,0,0,0,0,1587.45
8,0,1343,0,0,0,0,0
8,1,158,1185,1145,1176,1152,114.65
8,2,152,6,6,4,3,132.21
8,3,139,10,2,13,7,149.22
8,4,133,4,6,1,2,165.06
8,5,130,1,1,0,3,180.35
8,6,125,0,3,5,1,195.44
8,7,122,3,1,0,0,210.14
8,8,113,9,0,4,6,224.86
8,9,106,2,0,1,7,238.89
8,10,104,1,0,2,2,252.22
8,11,102,0,0,1,2,265.27
8,12,101,1,1,0,1,278.36
8,13,100,0,0,1,0,291.23
8,14,95,1,1,0,5,303.97
8,15,93,2,0,0,1,316.39
8,16,92,0,0,1,1,328.56
8,17,92,0,0,0,0,340.98
8,18,91,0,0,0,1,353.11
8,19,91,0,0,0,0,365.33
8,20,91,0,0,0,0,377.37
8,21,90,0,0,0,1,389.42
8,22,90,0,0,0,0,401.34
8,23,90,0,0,0,0,413.71
8,24,90,0,0,0,0,425.86
8,25,90,0,0,0,0,437.74
8,26,89,1,1,0,0,449.61
8,27,88,1,0,0,0,461.55
8,28,88,0,0,0,0,473.48
8,29,87,0,0,0,1,485.26
8,30,85,0,0,0,2,496.85
8,31,84,0,1,0,1,508.3
8,32,83,0,0,0,1,519.83
8,33,83,0,0,0,0,532.08
8,34,83,0,0,0,0,543.42
8,35,83,0,0,0,0,554.81
8,36,83,0,0,0,0,566.14
8,37,83,0,0,0,0,577.49
8,38,82,0,0,0,1,589.01
8,39,82,0,0,0,0,600.22
8,40,82,0,0,0,0,611.44
8,41,82,0,0,0,0,622.7
8,42,82,0,0,0,0,634.03
8,43,82,0,0,0,0,645.31
8,44,82,0,0,0,0,656.58
8,45,82,0,0,0,0,667.95
8,46,82,0,0,0,0,679.17
8,47,82,0,0,0,0,690.5
8,48,82,0,0,0,0,701.9
8,49,82,0,0,0,0,713.21
8,50,82,0,0,0,0,724.6
8,51,82,0,0,0,0,736.0
8,52,82,0,0,0,0,747.32
8,53,82,0,0,0,0,758.67
8,54,82,0,0,0,0,769.97
8,55,82,0,0,0,0,781.3
8,56,82,0,0,0,0,792.63
8,57,82,0,0,0,0,803.93
8,58,82,0,0,0,0,815.12
8,59,82,0,0,0,0,826.45
8,60,82,0,0,0,0,837.76
8,61,82,0,0,0,0,848.97
8,62,82,0,0,0,0,860.21
8,63,82,0,0,0,0,871.46
8,64,82,0,0,0,0,882.75
8,65,82,0,0,0,0,894.02
8,66,82,0,0,0,0,905.29
8,67,82,0,0,0,0,916.54
8,68,82,0,0,0,0,927.96
9,0,1299,0,0,0,0,0
9,1,186,1108,1108,1100,1113,113.1
9,2,172,14,11,10,14,133.23
9,3,163,1,1,9,9,151.98
9,4,144,19,3,5,10,170.08
9,5,134,1,5,0,10,186.57
9,6,128,6,0,0,3,202.29
9,7,120,8,7,0,1,217.27
9,8,112,1,3,2,8,231.75
9,9,109,1,1,2,3,245.72
9,10,107,2,1,0,2,259.41
9,11,106,0,0,1,0,272.7
9,12,103,0,2,0,3,286.16
9,13,101,2,1,0,0,299.17
9,14,97,0,4,2,0,312.01
9,15,95,1,0,2,1,324.56
9,16,94,1,0,1,0,337.11
9,17,91,0,0,3,0,349.38
9,18,88,0,1,0,3,361.35
9,19,88,0,0,0,0,373.16
9,20,87,0,0,0,1,385.3
9,21,87,0,0,0,0,396.96
9,22,87,0,0,0,0,408.6
9,23,87,0,0,0,0,420.34
9,24,87,0,0,0,0,432.05
9,25,87,0,0,0,0,443.75
9,26,87,0,0,0,0,455.39
9,27,87,0,0,0,0,467.15
9,28,87,0,0,0,0,478.88
9,29,87,0,0,0,0,490.6
9,30,87,0,0,0,0,502.33
9,31,87,0,0,0,0,513.99
9,32,86,0,1,0,0,525.79
9,33,86,0,0,0,0,537.37
9,34,85,0,1,0,0,549.02
9,35,85,0,0,0,0,560.7
9,36,85,0,0,0,0,572.33
9,37,85,0,0,0,0,583.79
9,38,85,0,0,0,0,595.32
9,39,85,0,0,0,0,606.82
9,40,84,1,0,0,0,618.42
9,41,84,0,0,0,0,629.95
9,42,84,0,0,0,0,641.67
9,43,84,0,0,0,0,653.13
9,44,84,0,0,0,0,664.75
9,45,83,1,0,0,0,676.09
9,46,82,1,0,0,0,687.46
9,47,82,0,0,0,0,698.8
9,48,82,0,0,0,0,710.16
9,49,82,0,0,0,0,721.45
9,50,82,0,0,0,0,732.83
9,51,82,0,0,0,0,744.16
9,52,82,0,0,0,0,755.48
9,53,82,0,0,0,0,766.79
9,54,81,1,0,0,0,778.08
9,55,80,1,0,0,0,789.21
9,56,79,0,0,0,1,800.39
9,57,79,0,0,0,0,811.59
9,58,79,0,0,0,0,822.59
9,59,79,0,0,0,0,833.54
9,60,79,0,0,0,0,844.6
9,61,79,0,0,0,0,855.64
9,62,79,0,0,0,0,866.67
9,63,79,0,0,0,0,877.76
9,64,78,0,0,0,1,888.78
9,65,78,0,0,0,0,899.74
9,66,78,0,0,0,0,910.76
9,67,78,0,0,0,0,921.73
9,68,78,0,0,0,0,932.9
9,69,78,0,0,0,0,943.96
9,70,78,0,0,0,0,954.96
9,71,78,0,0,0,0,965.91
9,72,78,0,0,0,0,976.89
9,73,78,0,0,0,0,987.86
9,74,78,0,0,0,0,998.8
9,75,78,0,0,0,0,1009.74
9,76,78,0,0,0,0,1020.74
9,77,78,0,0,0,0,1031.79
9,78,78,0,0,0,0,1042.78
9,79,78,0,0,0,0,1053.67
9,80,78,0,0,0,0,1064.66
9,81,78,0,0,0,0,1075.57
9,82,78,0,0,0,0,1086.56
9,83,78,0,0,0,0,1097.57
9,84,78,0,0,0,0,1108.7
9,85,78,0,0,0,0,1119.66
9,86,78,0,0,0,0,1130.6
9,87,78,0,0,0,0,1141.55
9,88,78,0,0,0,0,1152.58
9,89,78,0,0,0,0,1163.6
9,90,78,0,0,0,0,1174.58
9,91,77,0,0,0,1,1185.54
9,92,77,0,0,0,0,1196.37
9,93,77,0,0,0,0,1207.29
9,94,77,0,0,0,0,1218.45
9,95,77,0,0,0,0,1229.46
9,96,77,0,0,0,0,1240.49
9,97,77,0,0,0,0,1251.33
9,98,77,0,0,0,0,1262.32
9,99,77,0,0,0,0,1273.25
9,100,77,0,0,0,0,1284.43
9,101,77,0,0,0,0,1295.38
9,102,77,0,0,0,0,1306.33
9,103,77,0,0,0,0,1317.28
9,104,77,0,0,0,0,1328.25
9,105,77,0,0,0,0,1339.31
9,106,77,0,0,0,0,1350.2
9,107,77,0,0,0,0,1361.02
9,108,77,0,0,0,0,1371.98
9,109,77,0,0,0,0,1382.9
9,110,77,0,0,0,0,1393.96
9,111,77,0,0,0,0,1404.92
9,112,77,0,0,0,0,1415.87
9,113,77,0,0,0,0,1426.83
9,114,77,0,0,0,0,1437.73
9,115,77,0,0,0,0,1448.58
9,116,77,0,0,0,0,1459.48
9,117,77,0,0,0,0,1470.3
9,118,77,0,0,0,0,1481.2
9,119,77,0,0,0,0,1492.17
9,120,77,0,0,0,0,1502.93
9,121,77,0,0,0,0,1513.75
10,0,1351,0,0,0,0,0
10,1,192,1149,1130,1152,1159,116.52
10,2,181,3,6,10,11,137.05
10,3,171,5,10,1,2,156.43
10,4,167,3,2,3,4,174.88
10,5,163,2,3,4,1,193.1
10,6,158,1,1,5,3,210.99
10,7,156,0,0,1,2,228.46
10,8,136,0,1,15,20,245.83
10,9,132,2,0,3,4,261.51
10,10,130,1,2,1,0,276.79
10,11,129,0,1,0,0,292.12
10,12,123,2,0,6,0,307.25
10,13,119,1,0,1,4,323.12
10,14,117,0,1,2,0,338.12
10,15,113,4,1,0,0,352.42
10,16,111,0,2,0,0,366.34
10,17,109,1,0,2,0,380.16
10,18,108,0,1,1,0,393.79
10,19,105,1,0,2,3,407.43
10,20,103,2,0,0,0,420.67
10,21,100,3,0,2,1,433.72
10,22,98,0,1,2,1,446.59
10,23,97,1,0,0,1,459.16
10,24,96,0,0,0,1,471.7
10,25,95,0,1,0,1,484.17
10,26,94,1,0,1,0,496.6
10,27,94,0,0,0,0,509.07
10,28,93,0,1,1,0,521.45
10,29,93,0,0,0,0,533.58
10,30,92,0,0,0,1,545.82
10,31,91,0,0,1,0,557.91
10,32,91,0,0,0,0,569.98
10,33,90,0,0,0,1,582.1
10,34,90,0,0,0,0,593.98
10,35,90,0,0,0,0,605.89
10,36,90,0,0,0,0,617.93
10,37,89,1,1,0,0,629.93
10,38,88,0,0,1,0,641.72
10,39,88,0,0,0,0,653.49
10,40,87,1,0,0,0,665.32
10,41,87,0,0,0,0,677.37
10,42,87,0,0,0,0,689.09
10,43,87,0,0,0,0,700.76
10,44,87,0,0,0,0,712.48
10,45,85,2,0,0,0,724.21
10,46,85,0,0,0,0,735.81
10,47,85,0,0,0,0,747.39
10,48,85,0,0,0,0,758.93
10,49,85,0,0,0,0,770.5
10,50,85,0,0,0,0,782.06
10,51,85,0,0,0,0,793.66
10,52,85,0,0,0,0,805.22
10,53,85,0,0,0,0,816.71
10,54,85,0,0,0,0,828.27
10,55,85,0,0,0,0,839.67
10,56,85,0,0,0,0,851.16
10,57,85,0,0,0,0,862.72
10,58,85,0,0,0,0,874.23
10,59,85,0,0,0,0,885.67
10,60,85,0,0,0,0,897.23
10,61,85,0,0,0,0,908.71
10,62,85,0,0,0,0,920.43
10,63,85,0,0,0,0,932.0
10,64,85,0,0,0,0,943.47
10,65,85,0,0,0,0,955.05
10,66,85,0,0,0,0,966.42
10,67,85,0,0,0,0,978.0
10,68,85,0,0,0,0,989.57
10,69,84,0,1,0,0,1001.03
10,70,84,0,0,0,0,1012.43
10,71,84,0,0,0,0,1023.95
10,72,83,0,0,0,1,1035.43
10,73,83,0,0,0,0,1046.84
10,74,83,0,0,0,0,1058.17
10,75,83,0,0,0,0,1069.64
10,76,83,0,0,0,0,1080.98
10,77,83,0,0,0,0,1092.53
10,78,83,0,0,0,0,1103.91
10,79,83,0,0,0,0,1115.48
10,80,83,0,0,0,0,1126.88
10,81,83,0,0,0,0,1138.21
10,82,83,0,0,0,0,1149.64
10,83,83,0,0,0,0,1161.11
10,84,83,0,0,0,0,1172.65
10,85,83,0,0,0,0,1184.08
10,86,83,0,0,0,0,1195.46
10,87,83,0,0,0,0,1206.92
10,88,83,0,0,0,0,1218.62
10,89,83,0,0,0,0,1230.23
10,90,83,0,0,0,0,1241.67
10,91,83,0,0,0,0,1253.12
10,92,83,0,0,0,0,1264.6
10,93,83,0,0,0,0,1275.9
10,94,83,0,0,0,0,1287.45
10,95,83,0,0,0,0,1298.77
10,96,82,0,0,0,1,1310.16
10,97,82,0,0,0,0,1321.55
10,98,82,0,0,0,0,1332.82
10,99,82,0,0,0,0,1344.15
10,100,82,0,0,0,0,1355.57
10,101,82,0,0,0,0,1366.93
10,102,82,0,0,0,0,1378.27
10,103,82,0,0,0,0,1389.56
10,104,82,0,0,0,0,1401.03
10,105,82,0,0,0,0,1412.39
10,106,82,0,0,0,0,1423.66
10,107,82,0,0,0,0,1434.89
10,108,82,0,0,0,0,1446.27
10,109,82,0,0,0,0,1457.6
10,110,82,0,0,0,0,1471.56
10,111,82,0,0,0,0,1483.94
10,112,82,0,0,0,0,1496.92
10,113,82,0,0,0,0,1508.86
10,114,82,0,0,0,0,1520.69
10,115,82,0,0,0,0,1532.2
10,116,82,0,0,0,0,1543.42
10,117,82,0,0,0,0,1554.71
10,118,82,0,0,0,0,1566.06
10,119,82,0,0,0,0,1577.69
10,120,82,0,0,0,0,1589.14
10,121,82,0,0,0,0,1600.44
10,122,82,0,0,0,0,1611.82
10,123,82,0,0,0,0,1623.13
10,124,82,0,0,0,0,1634.45
10,125,82,0,0,0,0,1645.76
10,126,82,0,0,0,0,1657.45
11,0,1289,0,0,0,0,0
11,1,147,1125,1142,1113,1121,111.03
11,2,132,8,15,11,7,127.76
11,3,122,4,6,6,10,143.18
11,4,114,4,8,2,1,157.98
11,5,102,3,12,0,2,172.52
11,6,99,3,1,0,1,185.55
11,7,94,5,2,2,1,198.4
11,8,90,4,2,0,2,210.81
11,9,87,2,3,0,0,222.9
11,10,86,0,1,0,0,234.7
11,11,84,0,0,0,2,246.54
11,12,82,0,0,2,0,258.07
11,13,81,1,0,0,0,269.63
11,14,80,0,1,0,0,280.86
11,15,80,0,0,0,0,292.13
11,16,80,0,0,0,0,303.25
11,17,79,1,0,0,0,314.6
11,18,78,0,0,0,1,325.87
11,19,77,1,0,0,0,336.93
11,20,77,0,0,0,0,347.87
11,21,77,0,0,0,0,359.11
11,22,76,1,0,0,0,370.03
11,23,76,0,0,0,0,380.89
11,24,75,1,0,0,1,391.73
11,25,74,0,0,0,1,402.52
11,26,73,0,0,0,1,413.2
11,27,72,1,0,0,0,423.83
11,28,70,2,0,0,1,434.34
11,29,70,0,0,0,0,444.86
11,30,70,0,0,0,0,455.23
11,31,70,0,0,0,0,466.49
11,32,70,0,0,0,0,477.36
11,33,70,0,0,0,0,487.66
11,34,70,0,0,0,0,498.04
11,35,69,0,0,0,1,508.47
11,36,69,0,0,0,0,518.7
11,37,69,0,0,0,0,529.0
11,38,69,0,0,0,0,539.55
11,39,68,1,0,0,0,549.84
11,40,68,0,0,0,0,560.06
11,41,68,0,0,0,0,570.27
11,42,67,1,0,0,0,580.39
11,43,66,1,0,0,0,590.5
11,44,66,0,0,0,0,600.5
11,45,66,0,0,0,0,610.54
11,46,66,0,0,0,0,620.69
11,47,66,0,0,0,0,630.63
11,48,66,0,0,0,0,640.61
11,49,66,0,0,0,0,650.59
11,50,66,0,0,0,0,660.57
11,51,66,0,0,0,0,670.58
11,52,66,0,0,0,0,680.65
11,53,66,0,0,0,0,690.64
11,54,66,0,0,0,0,700.55
11,55,66,0,0,0,0,710.55
11,56,66,0,0,0,0,720.9
11,57,66,0,0,0,0,730.84
11,58,66,0,0,0,0,740.93
11,59,66,0,0,0,0,750.91
11,60,66,0,0,0,0,761.03
11,61,66,0,0,0,0,771.08
11,62,66,0,0,0,0,781.02
11,63,66,0,0,0,0,790.93
11,64,66,0,0,0,0,800.89
11,65,66,0,0,0,0,810.93
11,66,66,0,0,0,0,820.95
11,67,66,0,0,0,0,831.47
11,68,66,0,0,0,0,841.38
11,69,66,0,0,0,0,851.36
11,70,66,0,0,0,0,861.4
11,71,66,0,0,0,0,871.36
11,72,66,0,0,0,0,881.35
11,73,66,0,0,0,0,891.34
12,0,1202,0,0,0,0,0
12,1,149,1053,1047,1009,1021,103.96
12,2,133,8,11,16,16,120.94
12,3,125,8,1,7,8,136.32
12,4,121,4,2,3,3,151.04
12,5,115,0,6,2,5,165.7
12,6,111,2,1,2,4,180.02
12,7,109,0,2,2,1,194.13
12,8,107,2,0,1,0,207.71
12,9,106,0,1,1,1,221.18
12,10,105,0,1,0,1,234.61
12,11,104,1,0,1,0,247.91
12,12,101,0,0,3,2,261.18
12,13,99,1,0,0,2,274.19
12,14,95,4,2,0,0,287.0
12,15,94,1,1,0,1,299.52
12,16,91,1,2,0,3,311.89
12,17,90,0,0,1,1,323.86
12,18,88,2,0,0,1,335.88
12,19,87,0,0,0,1,347.76
12,20,86,1,0,0,0,359.67
12,21,86,0,0,0,0,371.63
12,22,85,0,0,0,1,383.4
12,23,84,0,1,0,0,395.19
12,24,82,2,0,0,0,406.77
12,25,82,0,0,0,0,418.13
12,26,81,1,0,0,0,429.44
12,27,81,0,0,0,0,440.7
12,28,80,1,0,0,0,452.11
12,29,80,0,0,0,0,463.33
12,30,79,1,0,0,0,474.78
12,31,78,1,0,0,0,485.86
12,32,77,0,1,0,0,496.97
12,33,77,0,0,0,0,507.84
12,34,77,0,0,0,0,518.84
12,35,74,0,0,0,3,529.83
12,36,73,0,0,0,1,540.54
12,37,73,0,0,0,0,551.55
12,38,73,0,0,0,0,562.12
12,39,73,0,0,0,0,572.76
12,40,71,0,0,0,2,583.43
12,41,71,0,0,0,0,593.93
12,42,71,0,0,0,0,604.4
12,43,71,0,0,0,0,615.05
12,44,71,0,0,0,0,625.45
12,45,68,3,0,0,0,636.03
12,46,68,0,0,0,0,646.26
12,47,68,0,0,0,0,656.47
12,48,67,0,0,0,1,666.64
12,49,67,0,0,0,0,676.75
12,50,66,1,0,0,0,686.95
12,51,66,0,0,0,0,697.01
12,52,66,0,0,0,0,707.04
12,53,66,0,0,0,0,716.99
12,54,66,0,0,0,0,727.01
12,55,65,1,0,0,0,737.4
12,56,63,2,0,0,0,747.32
12,57,62,1,0,0,0,757.01
12,58,62,0,0,0,0,766.77
12,59,62,0,0,0,0,776.55
12,60,62,0,0,0,0,786.14
12,61,62,0,0,0,0,795.95
12,62,62,0,0,0,0,805.84
12,63,62,0,0,0,0,815.51
12,64,62,0,0,0,0,825.17
12,65,62,0,0,0,0,834.89
12,66,62,0,0,0,0,845.11
12,67,62,0,0,0,0,854.64
12,68,62,0,0,0,0,864.3
12,69,62,0,0,0,0,873.92
12,70,62,0,0,0,0,883.58
12,71,62,0,0,0,0,893.32
12,72,62,0,0,0,0,902.99
12,73,62,0,0,0,0,913.03
12,74,62,0,0,0,0,922.69
12,75,62,0,0,0,0,932.38
12,76,62,0,0,0,0,942.11
12,77,61,0,0,0,1,951.73
12,78,60,1,0,0,0,961.35
12,79,60,0,0,0,0,970.78
12,80,59,0,0,0,1,980.39
12,81,59,0,0,0,0,989.89
12,82,59,0,0,0,0,999.29
12,83,58,1,0,0,0,1008.66
12,84,57,0,0,0,1,1018.03
12,85,57,0,0,0,0,1027.29
12,86,57,0,0,0,0,1036.53
12,87,57,0,0,0,0,1045.79
12,88,57,0,0,0,0,1054.99
12,89,57,0,0,0,0,1064.19
12,90,57,0,0,0,0,1073.58
12,91,56,1,0,0,0,1082.82
12,92,56,0,0,0,0,1092.37
12,93,56,0,0,0,0,1101.5
12,94,56,0,0,0,0,1110.65
12,95,56,0,0,0,0,1119.81
12,96,56,0,0,0,0,1129.12
12,97,56,0,0,0,0,1138.28
12,98,56,0,0,0,0,1147.49
12,99,56,0,0,0,0,1156.64
12,100,56,0,0,0,0,1165.77
12,101,56,0,0,0,0,1175.03
12,102,56,0,0,0,0,1184.21
12,103,56,0,0,0,0,1193.34
12,104,56,0,0,0,0,1202.5
12,105,56,0,0,0,0,1211.58
12,106,56,0,0,0,0,1220.73
12,107,55,1,0,0,0,1229.91
12,108,55,0,0,0,0,1238.89
12,109,55,0,0,0,0,1247.96
12,110,55,0,0,0,0,1257.02
12,111,55,0,0,0,0,1266.13
12,112,55,0,0,0,0,1275.46
12,113,55,0,0,0,0,1284.56
12,114,55,0,0,0,0,1293.67
12,115,55,0,0,0,0,1302.76
12,116,55,0,0,0,0,1311.76
12,117,55,0,0,0,0,1320.82
12,118,55,0,0,0,0,1329.84
12,119,55,0,0,0,0,1338.82
12,120,55,0,0,0,0,1347.84
12,121,55,0,0,0,0,1357.02
12,122,55,0,0,0,0,1366.31
12,123,55,0,0,0,0,1376.61
12,124,55,0,0,0,0,1386.01
12,125,55,0,0,0,0,1395.09
12,126,55,0,0,0,0,1404.16
12,127,55,0,0,0,0,1413.19
12,128,55,0,0,0,0,1422.22
12,129,55,0,0,0,0,1431.29
12,130,54,0,0,0,1,1440.4
12,131,54,0,0,0,0,1449.33
12,132,54,0,0,0,0,1458.65
12,133,54,0,0,0,0,1467.65
12,134,54,0,0,0,0,1476.6
12,135,54,0,0,0,0,1485.53
12,136,54,0,0,0,0,1494.53
12,137,54,0,0,0,0,1503.5
12,138,54,0,0,0,0,1512.43
12,139,54,0,0,0,0,1521.41
12,140,54,0,0,0,0,1530.36
12,141,54,0,0,0,0,1539.31
12,142,54,0,0,0,0,1548.23
12,143,54,0,0,0,0,1557.16
12,144,54,0,0,0,0,1566.05
12,145,54,0,0,0,0,1574.97
12,146,54,0,0,0,0,1583.84
12,147,53,0,0,0,1,1592.73
12,148,53,0,0,0,0,1601.56
12,149,53,0,0,0,0,1610.4
12,150,53,0,0,0,0,1619.35
12,151,53,0,0,0,0,1628.29
12,152,53,0,0,0,0,1637.51
12,153,53,0,0,0,0,1646.37
12,154,53,0,0,0,0,1655.16
12,155,53,0,0,0,0,1663.95
12,156,53,0,0,0,0,1673.01
12,157,53,0,0,0,0,1681.87
12,158,53,0,0,0,0,1690.74
12,159,53,0,0,0,0,1699.62
12,160,53,0,0,0,0,1708.54
12,161,53,0,0,0,0,1717.41
12,162,53,0,0,0,0,1726.31
12,163,53,0,0,0,0,1735.16
12,164,53,0,0,0,0,1744.41
12,165,53,0,0,0,0,1753.2
12,166,53,0,0,0,0,1762.04
12,167,53,0,0,0,0,1770.86
12,168,53,0,0,0,0,1779.68
12,169,53,0,0,0,0,1788.53
12,170,53,0,0,0,0,1797.45
12,171,53,0,0,0,0,1806.25
12,172,53,0,0,0,0,1815.3
12,173,53,0,0,0,0,1824.29
12,174,53,0,0,0,0,1833.22
12,175,53,0,0,0,0,1842.06
12,176,53,0,0,0,0,1850.87
12,177,53,0,0,0,0,1859.77
13,0,1397,0,0,0,0,0
13,1,142,1206,1204,1255,1241,120.11
13,2,134,2,1,8,4,136.4
13,3,132,2,1,1,1,152.06
13,4,119,13,2,3,2,167.63
13,5,116,2,0,2,3,182.08
13,6,114,0,0,2,1,196.42
13,7,110,4,2,0,0,210.66
13,8,105,1,5,0,2,224.28
13,9,102,0,0,0,3,237.53
13,10,101,0,1,0,0,250.6
13,11,101,0,0,0,0,263.51
13,12,100,0,0,1,0,276.64
13,13,97,3,0,0,1,289.55
13,14,94,0,2,0,3,302.21
13,15,92,0,2,0,1,314.56
13,16,90,0,2,0,1,327.15
13,17,89,1,0,0,0,339.25
13,18,88,0,1,0,0,351.08
13,19,87,1,0,0,0,362.92
13,20,86,0,0,0,1,374.68
13,21,84,0,2,0,0,386.37
13,22,84,0,0,0,0,397.99
13,23,84,0,0,0,0,409.73
13,24,83,0,0,0,1,421.48
13,25,83,0,0,0,0,432.91
13,26,82,1,0,0,0,444.34
13,27,82,0,0,0,0,455.74
13,28,82,0,0,0,0,467.11
13,29,82,0,0,0,0,478.98
13,30,82,0,0,0,0,490.33
13,31,82,0,0,0,0,502.0
13,32,82,0,0,0,0,513.39
13,33,82,0,0,0,0,524.71
13,34,82,0,0,0,0,536.05
13,35,82,0,0,0,0,547.34
13,36,82,0,0,0,0,558.67
13,37,82,0,0,0,0,570.07
13,38,82,0,0,0,0,581.48
13,39,82,0,0,0,0,592.83
13,40,82,0,0,0,0,604.15
13,41,82,0,0,0,0,615.54
13,42,82,0,0,0,0,626.87
13,43,82,0,0,0,0,638.29
13,44,80,0,0,0,2,649.53
13,45,80,0,0,0,0,660.8
13,46,80,0,0,0,0,671.94
13,47,80,0,0,0,0,683.36
13,48,80,0,0,0,0,694.58
13,49,80,0,0,0,0,705.77
13,50,80,0,0,0,0,717.11
13,51,80,0,0,0,0,728.48
13,52,80,0,0,0,0,739.69
13,53,80,0,0,0,0,750.82
13,54,80,0,0,0,0,761.99
13,55,80,0,0,0,0,773.18
13,56,80,0,0,0,0,784.32
13,57,80,0,0,0,0,795.8
13,58,80,0,0,0,0,806.88
13,59,80,0,0,0,0,818.16
13,60,80,0,0,0,0,829.34
13,61,80,0,0,0,0,840.45
13,62,79,0,0,0,1,851.64
13,63,79,0,0,0,0,863.01
13,64,79,0,0,0,0,874.17
13,65,79,0,0,0,0,886.32
13,66,79,0,0,0,0,897.5
13,67,79,0,0,0,0,908.61
13,68,79,0,0,0,0,919.74
13,69,79,0,0,0,0,930.82
13,70,79,0,0,0,0,941.84
13,71,78,1,0,0,0,953.12
13,72,78,0,0,0,0,964.17
13,73,78,0,0,0,0,975.26
13,74,78,0,0,0,0,986.23
13,75,77,1,0,0,0,997.33
13,76,77,0,0,0,0,1008.39
13,77,75,2,0,0,0,1019.39
13,78,75,0,0,0,0,1030.11
13,79,74,0,0,0,1,1040.86
13,80,74,0,0,0,0,1051.78
13,81,74,0,0,0,0,1062.53
13,82,74,0,0,0,0,1073.21
13,83,74,0,0,0,0,1083.89
13,84,74,0,0,0,0,1094.58
13,85,74,0,0,0,0,1105.22
13,86,74,0,0,0,0,1115.9
13,87,74,0,0,0,0,1126.48
13,88,74,0,0,0,0,1137.18
13,89,74,0,0,0,0,1147.75
13,90,74,0,0,0,0,1158.49
13,91,74,0,0,0,0,1169.12
13,92,74,0,0,0,0,1179.81
13,93,74,0,0,0,0,1190.5
13,94,74,0,0,0,0,1201.19
13,95,74,0,0,0,0,1211.84
13,96,74,0,0,0,0,1222.63
13,97,74,0,0,0,0,1233.49
13,98,74,0,0,0,0,1244.1
13,99,74,0,0,0,0,1254.84
13,100,74,0,0,0,0,1265.47
13,101,74,0,0,0,0,1276.15
13,102,74,0,0,0,0,1286.83
13,103,74,0,0,0,0,1297.48
13,104,74,0,0,0,0,1308.49
13,105,74,0,0,0,0,1320.32
13,106,74,0,0,0,0,1330.97
13,107,74,0,0,0,0,1341.55
13,108,74,0,0,0,0,1352.2
13,109,74,0,0,0,0,1362.85
14,0,1320,0,0,0,0,0
14,1,176,1142,1095,1144,1121,114.13
14,2,161,3,13,15,8,133.21
14,3,147,8,14,8,0,150.91
